7,2787.2937,738.7953
8,2780.2690,749.6430
11,2195.9351,693.5616
12,2125.7307,701.0945
14,1964.4596,665.1003
16,1939.9836,678.6047
20,1590.9006,624.2627
21,1496.2234,621.8317
23,1484.0740,644.7408
24,1298.6498,598.9234
25,1277.4824,598.5287
28,960.8204,542.0854
30,857.5122,544.6936
31,873.2170,538.3503
33,882.4713,542.9602
34,571.0397,511.8546
35,544.2364,499.5666
36,568.2070,499.9480
37,166.1812,346.9402
56,4116.9805,824.6782
66,3244.2815,756.4586
77,2192.8564,657.2696
82,1933.3193,595.2388
84,1724.4015,612.5871
97,1164.5889,548.3286
98,1190.9368,554.9669
99,1174.3959,557.5704
107,302.3170,318.1443
125,3887.0803,778.2753
126,3443.3694,729.9829
128,3333.2502,710.5699
130,3320.6438,702.3123
131,3300.9050,699.6389
135,3143.0352,706.3819
136,3045.5496,679.1782
139,2903.1340,643.4542
142,2609.5732,658.3568
149,1985.5471,565.6348
152,1507.4979,505.3264
153,1384.9116,497.5529
154,1251.0629,485.2951
155,1236.9226,498.1266
156,1264.0059,517.6295
157,1200.1986,469.8383
158,1217.2822,478.2142
159,1188.8126,492.1939
161,997.2552,444.5982
162,947.6796,443.3945
166,858.9534,447.4117
168,754.8109,458.9538
169,778.0228,413.6816
174,122.4227,251.0783
190,4050.6365,722.1126
195,3214.3870,624.3104
198,3010.2888,654.7919
210,1648.2449,508.3282
212,1655.9517,463.9789
214,1546.0424,462.7741
218,1341.3735,454.3681
220,1280.6729,454.1135
221,1280.2386,461.5595
228,978.5997,424.5591
238,258.3568,211.7225
252,4078.9070,662.4899
259,3257.9255,626.2726
260,3323.5261,611.3159
261,3223.0608,570.0581
263,3018.4680,588.4296
264,3000.5298,592.2112
265,2999.0955,578.7032
267,2924.5466,576.8344
268,2775.5896,523.3628
269,2730.9980,552.7490
270,2753.0017,533.4769
271,2735.3970,550.0639
273,2707.0266,537.4228
278,1888.1450,461.8298
283,1754.7655,448.2520
286,1457.9257,412.1096
289,1277.8621,383.1458
290,1289.7899,391.8974
291,1293.9781,386.0102
294,1004.9300,380.3334
296,969.2631,376.7209
297,971.5596,362.7690
298,951.5909,354.3850
326,4087.2727,603.8250
329,3386.1519,549.5015
332,3003.4075,543.6410
339,1713.4625,361.3521
342,1559.3661,384.5887
343,1426.0829,334.8470
344,1343.8331,335.5754
348,1289.3126,341.4797
349,1290.4955,316.9217
350,1297.4043,333.6536
351,4194.9458,2294.7134
353,939.3295,271.9382
354,839.3473,263.0209
372,4078.5767,588.0489
377,3407.9414,491.4486
380,3351.5115,528.1415
385,2906.0305,435.0288
386,2849.3479,441.7577
389,2732.1235,444.3927
395,1825.2488,354.0096
397,1487.9032,296.3765
398,1544.0156,329.9214
399,1547.7474,326.5316
401,1512.6259,306.5753
403,1334.3738,293.6242
405,1320.1658,273.3709
406,1289.4038,294.2563
408,1253.0129,293.7946
412,933.2072,236.7465
416,450.8119,45.2756
417,454.2143,35.9965
421,271.2979,24.8450
422,248.1462,32.2478
437,3414.1941,478.0346
439,3073.4348,429.6454
455,1426.2183,252.2782
456,1437.6851,259.2811
486,3266.3762,381.4653
490,2933.0967,331.9135
493,2614.1782,324.7634
496,2439.5452,312.6349
503,1765.8684,228.3537
505,1415.6521,201.3649
507,1355.4376,188.6842
515,809.7552,123.6902
516,742.7418,125.0224
517,745.9636,89.6256
537,3453.7480,275.1865
543,1246.8271,136.6028
544,1243.5409,124.7427
545,1253.3217,128.7995
573,3454.4556,260.1835
577,3060.9326,242.6225
578,2929.0798,246.5951
587,1710.1763,104.8912
622,3412.3384,222.8282
629,3026.7297,191.3994
640,2333.1379,116.1538
642,2190.9197,94.6147
644,2211.3479,87.7873
666,3443.5332,179.3953
667,3427.9104,214.1284
669,3186.7932,149.8820
670,3163.0745,153.3994
674,3052.4172,142.5675
675,3046.1299,173.3544
685,2195.7925,33.6131
686,2183.2004,60.8968
705,4075.3953,192.5041
706,4063.7356,203.1082
713,3450.1765,125.2964
717,3068.2288,87.4693
725,2218.3665,24.9662
728,2141.3418,18.4404
750,4049.4976,116.8415
756,3621.9126,85.3634
757,3556.7610,102.5692
762,3358.3477,96.4820
806,4133.5566,84.1751
809,3907.8967,65.3627
811,3887.3748,72.1707
814,3811.0378,91.7890
822,3122.7317,13.5311
823,3113.2727,13.6781
824,3108.6992,22.6951
3154,3984.8452,887.3033
3164,2475.5559,736.7213
3176,961.3758,544.6299
3178,161.6588,347.3523
3193,4113.1226,830.9225
3201,3434.5557,788.8982
3207,3247.0933,752.6126
3215,2463.3284,679.5045
3219,1547.8732,584.7110
3220,1483.4696,568.4514
3223,1342.3761,559.4818
3224,1262.5492,520.4194
3225,1170.8311,553.9152
3229,921.9332,527.7928
3230,926.1647,484.9672
3255,4021.6494,762.4526
3261,3464.2373,728.4980
3267,3051.8091,675.3832
3268,2890.9563,659.3322
3269,2899.7197,647.8239
3270,2863.6125,643.8801
3286,540.8762,414.4334
3309,4042.3669,728.3545
3315,3214.5408,667.1431
3323,2813.1121,613.3412
3326,2756.6526,583.5272
3328,2542.1738,508.4616
3333,1531.3444,475.5854
3340,916.5196,380.9081
3341,747.7566,385.9065
3342,336.0031,214.8834
3355,4055.6824,706.7614
3356,3397.5740,630.2470
3358,3223.2239,573.1773
3362,2497.1121,459.2419
3364,2486.3772,472.0612
3365,1653.5397,417.0112
3373,1431.4324,403.6695
3374,1457.5891,415.3513
3376,1000.7645,379.5773
3377,1018.6505,356.6129
3378,609.5254,326.7635
3395,4083.7302,655.0930
3410,1709.9503,366.1576
3412,1565.5330,397.7585
3414,1615.4327,368.7887
3415,1564.9453,382.4367
3420,735.9995,296.7973
3456,3373.9094,531.4837
3457,3209.9609,499.6231
3470,2484.9924,421.7503
3472,2385.9910,376.1084
3474,2351.5623,379.6276
3476,1823.6185,350.3850
3477,1821.0371,354.1204
3480,1718.1207,352.7370
3482,1606.2329,303.9369
3485,1338.3488,294.2312
3490,932.1642,240.0602
3492,670.7214,207.4361
3493,674.7680,213.1098
3510,4152.4111,534.6945
3521,3294.9038,449.9924
3522,3074.6401,426.7375
3530,2534.6631,355.7211
3531,2500.9844,363.2103
3532,2377.4714,373.9841
3558,4176.5913,491.7830
3563,3414.2678,324.3676
3567,3338.3555,380.2115
3568,3328.7046,399.2339
3569,3268.5874,383.9348
3572,2992.8406,359.8111
3573,2935.5381,334.9222
3574,2618.2908,339.8578
3582,1358.6351,188.6509
3589,738.9236,135.4479
3610,3487.7197,287.1787
3615,1750.4689,160.3136
3625,731.9857,40.3544
3654,3169.1577,290.7553
3655,3085.8230,239.5254
3662,1709.7997,108.2474
3666,1100.8890,17.5732
3693,3417.2041,222.8065
3694,3261.3792,235.9183
3697,3080.1279,204.5081
3698,3035.6670,179.6291
3741,3465.8225,173.1565
3757,2214.9287,42.2206
3787,3586.0146,154.5192
3789,3546.5476,161.3952
3792,3503.9348,150.4004
3793,3157.8489,92.5585
3835,3909.1641,106.1308
3836,3875.2207,129.3579
3837,3884.4031,114.0234
3845,3085.9485,68.2814
3887,3932.9453,61.4909
3893,3626.5452,81.5544
3894,3633.3164,41.9260
3943,3675.4827,33.9660
5762,3406.7805,816.1961
5763,3113.6489,781.8757
5766,1178.3822,582.3430
5767,1181.7600,572.7505
5769,1144.9219,598.8318
5774,2191.8203,663.6576
5776,1720.0701,608.7114
5777,1348.2067,549.4897
5779,854.1829,518.6303
5786,3208.9387,712.6899
5790,1738.3087,540.4226
5791,1559.0752,556.9322
5793,1430.0157,489.5100
5795,663.4855,448.5529
5797,543.1404,411.0076
5810,1619.6014,467.1420
5812,1059.6698,412.5979
5821,2985.7759,570.9895
5824,1678.8383,430.0623
5826,1290.8262,412.0015
5827,785.8577,328.4743
5833,1798.1167,377.3221
5841,3318.4702,489.9732
5844,2479.9412,409.5947
5845,1715.5616,350.5150
5857,1421.4543,246.7112
5870,4097.1528,441.3950
5874,1309.1053,136.1290
5878,4154.1064,367.7830
5879,3246.2080,262.5535
5880,3089.1426,238.7288
5881,3079.3335,271.5651
5887,4164.7725,299.6487
5894,2344.3972,110.8085
5903,3059.1089,146.6809
5939,2983.7236,48.6462
5940,2980.7400,34.1098
5948,3634.7251,74.7470
5952,3399.0596,14.0553
5965,3449.3250,10.9088
6287,2721.2664,685.8896
6289,1299.7971,560.6143
6293,559.7823,490.7023
6302,3884.3953,789.4469
6303,3135.4177,710.4595
6313,4049.2993,717.2757
6314,3048.8708,652.0632
6316,2774.1052,593.2148
6321,1069.2150,430.3114
6353,1719.5679,364.6754
6355,1557.3132,389.4025
6356,1447.3579,339.1904
6360,627.3891,243.3111
6363,423.4272,92.5960
6364,246.6786,60.1068
6382,3297.1702,453.7526
6383,2991.8682,425.7565
6384,1423.2615,243.7701
6389,2549.2346,316.0201
6391,1762.9275,230.4737
6410,1237.4453,76.0489
6417,3408.8616,232.6356
6427,3174.5815,176.2423
6443,2236.9744,20.8148
6452,3246.1550,50.4017
6454,3095.6885,64.8008
6465,3885.8818,78.3186
6477,3631.4292,32.9907
6483,2817.5139,99.9289
6731,3929.1506,819.2729
6733,849.3682,503.6628
6735,1850.8219,537.9861
6737,1194.7677,499.0887
6753,664.4154,222.9678
6754,397.6356,39.6060
6755,2757.3291,399.1792
6776,2166.8215,24.7817
6871,604.4745,395.3248
6885,3326.6985,480.5331
6887,774.3790,241.3970
6888,246.3991,34.6716
6893,730.6880,145.6695
6897,1686.2867,205.3500
6903,1350.5518,124.0352
6904,807.3099,57.0253
6909,3358.1243,202.4008
6968,653.6392,464.4308
6976,2013.9077,475.6675
6980,1287.0929,363.6272
6983,1293.3188,351.4880
6984,855.2932,260.8982
6989,2483.0330,413.9875
6991,875.0209,144.0522
6993,1238.6492,135.8241
7008,4012.8489,779.6097
7009,1709.9741,550.3680
