7291,2968.7629,3379.5620
15493,5253.7686,678.3761
15600,2064.1165,1152.4395
15601,2061.9324,1158.7568
21602,357.2997,3506.1804
21603,414.0812,3533.8315
21614,1484.1906,3504.5933
21615,1513.6616,3505.3069
21631,2986.2534,3556.8967
21633,3090.5144,3565.5266
21634,3024.2607,3566.6135
21635,3075.5232,3555.5166
21638,3119.6958,3569.0327
21640,3402.7397,3571.5020
21642,3417.2900,3570.2388
21643,3561.3579,3546.5869
21644,3629.4534,3563.1008
21646,3635.8401,3564.6616
21647,3648.2148,3568.1956
21651,4536.2324,3580.3560
21661,5110.7295,3600.8870
21664,61.3307,3560.8645
21684,988.8110,3623.3721
21691,1318.8389,3549.7400
21694,1416.1827,3531.7100
21703,2576.9287,3585.3713
21705,2653.6294,3588.3743
21707,2789.3264,3591.4622
21709,2928.4282,3592.5532
21710,2861.4841,3612.7864
21714,3201.3792,3595.6458
21715,3315.2312,3623.7590
21718,3377.7285,3594.0469
21729,3788.0059,3608.6482
21730,3723.9929,3589.0186
21731,3800.9185,3612.7075
21750,118.5819,3581.3938
21752,265.1347,3614.0269
21791,2894.4434,3635.3892
21816,24.5510,3617.1262
23390,353.1553,3511.7991
23397,1103.2693,3529.6599
23398,1221.5710,3513.2068
23401,2302.1531,3521.2007
23407,3111.4016,3564.1758
23413,4505.0977,3583.3569
23425,148.4610,3548.2112
23427,147.6868,3528.7607
23437,1131.1903,3608.2646
23438,1135.5273,3604.2446
23441,1291.2621,3558.1511
23442,1321.0118,3551.2761
23444,1442.2959,3548.7251
23445,1414.7422,3571.9780
23457,2542.7625,3576.9438
23458,2611.2939,3605.9216
23459,2624.8374,3591.9622
23460,2630.6826,3598.4651
23461,2712.0972,3578.2703
23466,3205.0552,3607.0901
23467,3175.0176,3590.6677
23470,3382.9211,3580.6707
23471,3394.5193,3611.7668
23473,3389.7993,3592.5413
23474,3405.0581,3624.6753
23475,4389.9082,3612.7451
23509,34.4198,3589.8840
23511,37.4456,3582.4592
23512,47.1965,3564.3101
23514,260.8082,3613.4507
23523,1242.2678,3614.8757
23526,1374.7043,3633.3381
23528,1586.2987,3621.9160
23538,2661.9609,3629.4695
23542,2950.7341,3630.6860
23581,27.7956,3622.9160
24902,4951.7236,3631.4048
24905,1552.4902,3586.5598
24908,3762.4556,3634.5576
25278,2519.1294,3549.5635
25281,2693.8247,3559.1299
25283,3396.4546,3573.5620
25287,4385.9370,3557.8450
25292,2544.7034,3581.7900
25293,2792.8423,3596.4451
25294,2986.5503,3615.1770
25308,1385.7863,3627.0581
25626,2707.7566,3546.0105
25628,3552.8638,3544.9844
25636,314.8267,3516.8765
25755,362.5811,3506.5234
25758,4855.9297,3604.4971
25759,1408.5015,3571.4336
25764,3291.3184,3604.3337
25891,2868.6699,3580.6855
25942,2939.3645,3559.1077
25948,4535.1401,3583.1396
