1205,789283.22589336,3164952.71613537,1160.23484647
1207,789281.76733391,3164954.13749517,1160.27681228
1208,789282.09492771,3164954.06951057,1160.28445891
1212,789270.18519192,3164965.40312248,1162.69241722
1236,789328.83681044,3164914.69731802,1162.78490220
1237,789329.08028044,3164915.49591100,1162.77074883
1243,789322.82468751,3164919.42667616,1160.59859065
1245,789323.52503013,3164918.72706143,1160.56017548
1252,789310.81242220,3164930.45005114,1163.54727769
1253,789310.91540551,3164930.79529758,1163.54583755
1255,789310.92546917,3164931.04157371,1163.51919133
1262,789295.59388522,3164944.05663695,1160.27133820
1263,789294.10314162,3164944.50599084,1160.26332421
1264,789294.98778837,3164944.49812523,1160.25723413
1265,789292.84957776,3164946.39062178,1160.37152525
1268,789286.96879085,3164950.49111989,1160.28561243
1271,789285.48621901,3164952.82689721,1160.28628199
1272,789285.54254315,3164953.09991530,1160.27040710
1273,789283.49967796,3164954.26704510,1160.29829665
1277,789281.57005305,3164955.59503279,1160.26703505
1280,789278.49855664,3164959.15787608,1160.89861760
1309,789328.10086086,3164916.56286679,1162.64591765
1312,789324.71509482,3164919.47907619,1160.53040721
1313,789322.84857212,3164920.49816154,1160.52100863
1314,789322.73187021,3164920.95018276,1160.41080296
1320,789314.21067806,3164930.17851959,1164.39827087
1322,789313.21128567,3164931.24926164,1164.40210688
1323,789312.25851715,3164930.60561802,1163.67160723
1331,789300.44455625,3164940.32521956,1160.25454694
1335,789296.20301668,3164944.25277507,1160.28263888
1336,789295.32049740,3164945.17096500,1160.30710202
1337,789294.08860919,3164946.98734206,1160.43346690
1339,789289.17800278,3164950.74699955,1162.19072862
1341,789285.98231003,3164953.65356576,1160.28805161
1342,789284.62937015,3164955.14503505,1160.28388530
1351,789278.61410330,3164959.85734520,1160.93152188
1353,789276.42449119,3164963.50592468,1164.45585000
1377,789325.68147881,3164920.45067001,1160.55556452
1378,789323.61048462,3164921.90758790,1160.39974931
1382,789319.25106614,3164927.33811579,1164.32391746
1383,789318.01760521,3164927.82095371,1164.30282739
1385,789316.00306960,3164929.54799199,1164.44534649
1386,789316.05620623,3164929.23944413,1164.40903880
1388,789314.84719398,3164930.39355548,1164.40118549
1390,789313.93664968,3164931.96223254,1164.38034580
1399,789301.76223609,3164941.05372629,1160.28092341
1404,789296.65422936,3164945.48597072,1160.27801354
1405,789296.96476039,3164944.66837604,1160.28173015
1410,789285.74249981,3164954.96923608,1160.27407749
1412,789284.14249360,3164956.53453512,1160.31013161
1413,789283.95796461,3164956.36473719,1160.31138319
1421,789279.79166072,3164960.61821058,1160.93411901
1444,789328.34624513,3164919.54165252,1162.61600027
1446,789328.18144935,3164919.44796206,1162.60775423
1450,789323.93682152,3164923.17318550,1160.56736541
1452,789320.55506987,3164926.63869183,1164.35637496
1455,789318.98287654,3164928.75542789,1164.32241452
1461,789313.52386712,3164932.77645336,1164.35265677
1462,789312.40684262,3164934.69841889,1164.37090136
1463,789311.55296005,3164934.65017182,1164.37525595
1471,789296.06005934,3164947.66338336,1160.34708101
1478,789283.43087982,3164958.06913464,1160.40932431
1498,789332.68107806,3164917.88437312,1162.78966805
1501,789331.96050092,3164917.62703313,1162.74639278
1515,789313.93414655,3164933.68860144,1164.35660042
1516,789313.98902165,3164933.93770118,1164.34382528
1517,789310.04061133,3164937.47029401,1160.61022890
1521,789302.41650451,3164944.24851201,1160.65319777
1526,789297.02982370,3164948.38569676,1160.35571189
1533,789293.39531487,3164952.14829040,1160.48403464
1540,789283.92934398,3164959.36580398,1160.45068087
1541,789284.15924390,3164959.47279421,1160.44890216
1542,789284.57076915,3164958.64226683,1160.44119883
1545,789280.74956802,3164962.71800544,1160.93097285
1546,789279.70217160,3164964.43825812,1164.31549669
1548,789274.94083354,3164968.46658376,1164.23637721
1550,789273.48181610,3164969.72543825,1164.17860526
1561,789332.96271407,3164917.95536416,1162.74233995
1569,789328.17392897,3164922.76033542,1160.55180894
1575,789322.02817693,3164929.22421994,1164.31988885
1576,789320.64991715,3164930.15728772,1164.32313347
1578,789318.71663101,3164932.05786178,1164.36230643
1595,789302.09046846,3164945.30621978,1160.34566462
1597,789299.36997576,3164948.42735430,1162.17534765
1598,789297.14553137,3164950.23737962,1160.40286129
1600,789295.63351070,3164950.74037306,1160.35645974
1603,789293.29959027,3164953.63836807,1160.46518874
1605,789284.19499519,3164960.51480375,1160.40421474
1607,789283.37916930,3164962.20624530,1160.90857005
1608,789283.37638646,3164962.34025473,1160.92921227
1612,789278.86495155,3164966.99771920,1164.25702182
1621,789334.25625005,3164918.33811635,1162.73586767
1623,789333.50518829,3164920.22034170,1162.60594304
1630,789322.35706637,3164929.22963736,1164.33240875
1631,789322.56230815,3164928.78839960,1164.30175360
1632,789323.55446763,3164929.31087297,1164.31567820
1634,789321.59398466,3164929.99315097,1164.31818543
1635,789321.11703530,3164930.17238255,1164.30988994
1640,789316.70730165,3164934.63343390,1164.36131031
1647,789305.82761993,3164943.30515889,1160.35466422
1648,789304.24899152,3164945.39458605,1160.34832414
1649,789302.24323236,3164946.33420070,1160.52874648
1653,789293.46457371,3164954.47101618,1160.45075801
1658,789288.06978483,3164959.81189084,1160.51614210
1664,789275.26597633,3164971.64525572,1164.21318850
1674,789333.24134731,3164920.78741796,1162.64670053
1675,789332.13839932,3164922.74874680,1160.70855008
1680,789330.49363098,3164923.97054064,1160.57109965
1681,789326.56286665,3164926.49089399,1160.52004371
1683,789323.01394820,3164929.87110838,1164.32994414
1685,789322.05790039,3164930.78222132,1164.34121256
1686,789322.09236269,3164931.75647334,1164.34007096
1690,789317.26415230,3164936.45992071,1165.63988424
1693,789312.60473230,3164939.06422539,1160.62443763
1698,789295.84176393,3164954.48072575,1160.47718593
1701,789294.49223593,3164955.30437218,1160.42282329
1702,789292.18594919,3164957.78493902,1160.47011967
1710,789283.08274657,3164965.77480045,1164.28476132
1714,789275.79850048,3164972.01096423,1164.25813875
1730,789332.67171631,3164923.74252196,1160.57016046
1732,789330.20464132,3164925.51174457,1160.48133420
1737,789316.35061140,3164938.01161161,1164.37810866
1738,789313.46676444,3164939.87452658,1160.50799464
1740,789305.10428877,3164947.29649115,1160.59973445
1745,789296.72165666,3164954.16876727,1160.41890427
1747,789294.95338558,3164956.91654813,1160.43859284
1748,789295.07924977,3164956.00196185,1160.45623334
1749,789295.09990227,3164956.21717346,1160.43428859
1750,789294.28097740,3164957.47447393,1160.46691542
1755,789287.91373073,3164961.93911241,1160.50915036
1757,789287.98612750,3164962.67450507,1160.44182926
1782,789318.28019112,3164938.01068939,1164.36168832
1784,789316.58366301,3164938.44283913,1164.38286946
1785,789315.10969777,3164939.76379265,1160.69302951
1787,789312.66916000,3164942.36227202,1160.44699414
1789,789303.40824735,3164949.65807533,1160.75380433
1795,789300.72244469,3164953.26281942,1160.51520876
1796,789300.73079960,3164952.70355789,1160.48261911
1800,789292.70133548,3164959.52773454,1160.51009288
1808,789286.07893263,3164966.21155399,1160.55664137
1813,789279.68890247,3164971.72334440,1164.25270547
1838,789293.59076878,3164960.18469146,1160.58251961
1843,789290.20747763,3164963.83695732,1160.51848832
1845,789286.08277212,3164966.68340971,1160.68706497
1846,789286.22059305,3164966.75998420,1160.62214623
1861,789336.96042118,3164924.36328216,1160.66599425
1862,789336.13851465,3164924.53642073,1160.76201812
1864,789333.28399952,3164926.64565280,1160.84526182
1865,789332.12389329,3164928.12476506,1160.76722246
1880,789301.19184405,3164955.07351755,1160.56296595
1882,789301.32830737,3164954.94789608,1160.56982823
1887,789291.85702379,3164963.18523406,1160.55801455
1888,789290.47290284,3164964.35794622,1160.50747582
1893,789284.50442162,3164969.45884724,1164.14893525
1895,789285.10167161,3164970.13196402,1164.14850275
1896,789285.07215846,3164970.02121772,1164.14510845
1912,789314.73243661,3164945.06449405,1160.48034683
1914,789303.02060369,3164954.96316749,1160.55674083
1920,789296.38456800,3164960.71817382,1160.62159108
1921,789295.47599318,3164961.93394102,1160.68782758
1923,789293.45324770,3164962.90929087,1160.62045722
1960,789315.47661342,3164945.52342788,1160.50857325
1961,789315.06980156,3164945.32648893,1160.49476947
1967,789305.69239857,3164954.63888675,1160.65989744
1974,789290.87863160,3164967.16957651,1160.62503110
1976,789289.28553030,3164968.25766514,1160.71490111
1981,789280.24440572,3164976.87549563,1160.66680181
2000,789335.54717565,3164929.44335288,1160.88269211
2012,789310.25303735,3164952.03573136,1160.77511752
2014,789308.51204419,3164953.43672433,1160.69917550
2043,789319.42512430,3164944.57426364,1160.53810840
2044,789314.13350329,3164950.08275415,1162.69411214
2046,789308.92538308,3164954.95521816,1160.71113856
2049,789308.41199728,3164954.99183266,1160.70708584
2050,789306.85016858,3164956.17752051,1160.70302871
2051,789305.14908862,3164957.15707378,1160.74197662
2055,789297.29952092,3164965.28358917,1161.59525401
2084,789321.61180925,3164945.23550624,1160.55575168
2086,789319.69043854,3164947.13881330,1160.53696978
2087,789319.27328809,3164947.40479824,1160.53260403
2092,789307.48027602,3164956.72913446,1160.73481862
2096,789300.40024862,3164963.94095715,1160.83719786
2105,789282.63534925,3164978.73400926,1160.76643750
2110,789281.98552119,3164979.64546865,1160.77990471
2138,789337.60094531,3164932.09240948,1160.70138339
2144,789320.00151438,3164947.44400476,1160.53872988
2149,789308.63963416,3164957.51521475,1160.95761956
2153,789289.90392693,3164974.49580810,1164.35611368
2159,789284.25543119,3164979.58441214,1160.97723430
2160,789283.39065418,3164979.26185038,1160.87053019
2182,789314.64731457,3164953.54688020,1161.05442937
2191,789296.12892891,3164969.32031852,1164.81914540
2193,789295.32919757,3164969.97977380,1164.84599471
2236,789325.21321266,3164946.09862911,1160.56451459
2237,789323.66326179,3164946.79203943,1160.53868174
2240,789319.44607385,3164951.32745122,1160.65069409
2242,789318.10545059,3164952.04840572,1160.74009252
2244,789315.47056450,3164954.69498005,1161.15491511
2245,789316.34596575,3164954.27188140,1161.10198670
2247,789314.44062643,3164956.22770649,1161.11761380
2249,789313.74173587,3164955.73148261,1161.18504220
2250,789312.00317199,3164958.20560030,1160.99283359
2251,789311.83699590,3164957.88054770,1161.02194937
2252,789311.66062192,3164957.52002578,1161.06386973
2259,789296.55673856,3164970.50094537,1164.86231712
2263,789286.26391372,3164980.53889042,1160.88985537
2301,789315.36306307,3164956.10670142,1161.06633497
2303,789314.42605510,3164956.69466093,1161.12753501
2307,789312.04936048,3164959.80304350,1161.07796835
2308,789310.67093891,3164960.40670919,1161.07035960
2320,789295.44112108,3164973.83571327,1165.09608030
2349,789336.20871382,3164940.16816784,1160.63456197
2354,789322.71320007,3164952.12549775,1160.70542259
2359,789315.60867540,3164957.47713754,1161.14314826
2361,789312.80845049,3164959.41426529,1161.08847764
2362,789313.17974332,3164959.80131701,1161.03457784
2364,789312.25701287,3164960.84894027,1161.05029985
2365,789312.62492793,3164960.30974935,1161.08187652
2367,789310.63173771,3164961.24075390,1161.05218541
2379,789299.64999414,3164970.64894833,1164.81415400
2380,789299.40496575,3164970.72306689,1164.84341792
2381,789299.57117885,3164971.74123527,1164.84715526
2388,789295.38729057,3164975.46053291,1164.94553476
2392,789292.31034139,3164977.52254136,1164.94721346
2393,789291.15673285,3164978.93510880,1164.96764419
2399,789285.20508148,3164984.31532419,1160.54234197
2434,789336.87655053,3164939.80365682,1160.64786728
2435,789335.50631866,3164941.64350073,1160.61389813
2436,789334.83991052,3164942.33987725,1160.63686097
2437,789332.82840626,3164943.78168282,1160.62588432
2450,789309.90053194,3164963.75556916,1161.05393577
2452,789309.13819640,3164964.75704409,1161.06358835
2466,789297.21081890,3164974.73247036,1164.85243941
2471,789292.35658340,3164979.46051973,1164.95576152
2472,789291.53478659,3164979.10495999,1164.96584265
2502,789340.18585907,3164938.95808062,1160.71019151
2503,789340.00490083,3164939.10341574,1160.73657122
2507,789338.53207057,3164940.42960521,1160.80469204
2509,789336.22538331,3164942.26727182,1160.78550293
2512,789334.22965937,3164944.44803571,1160.81331766
2519,789328.44118139,3164949.75563790,1160.66037943
2541,789300.94684565,3164972.33623576,1164.89828707
2581,789342.74781130,3164937.68365152,1160.75384764
2585,789340.03081379,3164940.57197207,1160.70297131
2586,789337.49605365,3164943.54583245,1160.91017152
2591,789333.89213141,3164945.49924055,1160.74078515
2592,789333.18172790,3164946.26625302,1160.72120531
2594,789330.68993792,3164949.58887336,1160.67881090
2596,789329.30417958,3164950.57010210,1160.66515981
2601,789317.51278517,3164960.63885103,1163.46185364
2606,789313.63274165,3164963.31917617,1161.13288867
2607,789311.73700790,3164965.78494522,1161.16784407
2608,789312.94302477,3164965.00901438,1161.12461593
2609,789310.54726970,3164966.72623057,1161.21617846
2610,789310.41472992,3164967.25754856,1161.31141635
2612,789305.38501252,3164971.58296618,1161.86590102
2614,789305.21000931,3164970.71562494,1161.86046259
2615,789299.89605149,3164974.86975091,1164.87629911
2646,789337.81900623,3164944.00611408,1160.83783294
2648,789337.78623002,3164943.38329253,1160.92331376
2649,789337.07480109,3164944.56896769,1160.75592704
2650,789336.86901186,3164945.48581432,1160.78509642
2651,789337.49121300,3164944.99838021,1160.74320300
2656,789333.54320966,3164947.21566165,1160.73968982
2661,789328.56200947,3164952.07677993,1160.64923496
2665,789322.82823869,3164957.02855152,1160.72168243
2677,789310.03002236,3164967.90166364,1161.45771279
2678,789310.83336490,3164967.86165132,1161.30960358
2682,789307.61951487,3164970.76921873,1161.83536537
2684,789301.61243161,3164974.40699310,1165.41727878
2685,789301.33682186,3164974.99415754,1165.41966047
2688,789298.91520357,3164977.42990052,1164.89208777
2691,789296.24377666,3164979.27300967,1164.90569309
2692,789295.60649219,3164979.97051329,1164.91607909
2707,789350.74470753,3164934.75258288,1160.63841823
2708,789347.56702521,3164937.47256826,1160.81117469
2712,789337.10784010,3164945.66533695,1160.78084302
2714,789337.44476911,3164946.20345375,1160.82505749
2715,789336.00725154,3164947.16959537,1160.74825829
2716,789336.71444006,3164946.45517836,1160.77900964
2717,789335.67636548,3164947.03769191,1160.77597846
2720,789332.64315606,3164949.93938308,1160.78195799
2721,789332.82556748,3164949.47575411,1160.74696160
2723,789331.80120783,3164951.36726452,1160.70389397
2726,789328.28316089,3164954.28624425,1160.68196855
2731,789319.93312643,3164961.86963685,1160.96644439
2736,789311.68600878,3164968.51957853,1161.45608794
2738,789311.48856566,3164968.87844244,1161.57784948
2744,789300.55473524,3164976.89298007,1165.41876832
2745,789300.32043650,3164977.54914768,1165.40930568
2747,789298.09837886,3164980.08499243,1164.91028297
2748,789297.96176019,3164980.02763843,1164.90609541
2778,789334.12401811,3164950.50679056,1160.72881024
2779,789334.36453429,3164949.99490605,1160.72642659
2782,789332.57299075,3164952.36085805,1160.68142768
2787,789327.96476503,3164955.49285882,1160.65605555
2789,789329.17243613,3164955.17109559,1160.68831057
2791,789327.33347198,3164955.91517263,1160.65302351
2792,789327.59450364,3164956.43021611,1160.66295402
2807,789299.86644507,3164978.57348367,1165.40482645
2826,789343.98898605,3164943.18384884,1160.77896789
2827,789343.93627971,3164942.94238233,1160.79256369
2829,789337.80081008,3164947.84784307,1161.00263165
2833,789335.38767280,3164950.10430520,1160.74144141
2835,789333.16395929,3164952.26680540,1160.71646123
2836,789331.42146611,3164954.49345664,1160.66077579
