2,77.1856,2753.7793
5,161.6829,2742.8298
6,96.3057,2767.4180
9,355.5452,2747.3201
10,813.7466,2880.0134
17,1647.5563,2893.4983
18,1764.0370,2744.1487
19,1756.3580,2753.0820
22,2199.4155,2892.3428
25,2553.5881,2881.6641
32,3173.9104,2735.3694
35,3223.7319,2719.8057
44,3848.4111,2744.3247
45,3926.2959,2751.8245
47,3916.8872,2727.3945
54,4315.7168,2775.9241
57,4330.3701,2754.7207
58,4401.4556,2773.1069
60,4627.1841,2791.1287
61,4892.2852,2905.3545
62,4940.4092,2915.4229
64,4949.5645,2916.9976
65,5051.5693,2897.7307
67,5123.9136,2912.6311
68,5139.7051,2908.7036
72,69.2839,2805.6572
73,65.3932,2830.4148
76,161.3809,2791.9075
81,370.7251,2800.3396
84,933.4885,2904.4333
86,1030.7766,2892.5144
88,1024.1814,2923.7463
89,1149.8820,2897.8774
93,1449.2096,2943.4653
99,1643.5769,2917.9827
100,1751.9144,2772.7939
101,1935.6520,2860.6252
103,1982.4871,2798.7429
107,2053.7185,2822.2603
109,2196.0361,2911.3818
120,2547.5464,2936.3394
123,2767.7554,2955.8962
124,2803.9844,2924.9526
128,3033.2209,2762.4580
129,3068.2063,2763.0029
130,3080.7832,2781.1589
131,3211.5781,2812.4329
134,3309.9238,2787.4766
135,3301.5498,2780.2480
139,3538.1636,2779.0168
141,3585.6401,2770.6570
142,3653.0828,2770.9524
145,3685.6318,2794.4551
146,3707.5239,2778.5891
147,3712.1123,2792.7173
148,3780.1111,2812.5605
153,4041.0312,2773.0725
155,4359.1362,2806.1086
156,4381.3867,2820.5781
157,4369.5029,2806.8054
161,4968.9771,2958.2949
162,4976.4395,2961.5779
164,5021.4697,2928.0171
172,131.8011,2836.4924
173,309.4948,2850.7605
176,636.0666,2981.0547
182,936.4421,2973.2004
183,934.2570,2963.3181
188,1426.9435,2960.0886
189,1430.2043,2964.7979
190,1488.1588,2983.6406
193,1497.6774,2990.2161
195,1630.6841,2986.0771
196,1735.7498,2845.1260
197,1921.4919,2807.8406
198,1949.2283,2875.1104
204,2181.7703,2997.9448
211,2617.9890,2988.0259
212,2756.0286,2995.9709
215,3012.2502,2824.9614
216,3068.6660,2856.4468
218,3238.0278,2832.4285
219,3232.2817,2824.0759
220,3321.6147,2827.7351
221,3368.7798,2827.4973
222,3416.7549,2849.8164
225,3638.4722,2813.1406
228,3724.1658,2849.2471
229,3721.0535,2817.8147
230,3804.0093,2829.0967
231,3870.0488,2855.3545
237,3923.2285,2860.1682
239,4052.9839,2816.9172
243,4444.8560,2888.1855
247,4756.7500,2855.1797
253,5150.9551,2994.4028
256,68.3925,2910.3843
257,167.2669,2913.2383
261,697.0124,2998.2507
266,739.4563,3036.4285
275,1722.1211,2907.6929
279,2174.9370,3036.1299
281,2244.5571,3024.0442
288,2532.2268,3014.3948
289,2531.6733,3031.4927
302,3520.8162,2894.9438
303,3611.6304,2915.4465
305,3676.5110,2873.5332
