347,1918.5199,1820.1377
367,2217.2815,945.3052
1367,2535.1157,1650.9775
3217,2339.2705,3432.3738
3484,2215.2856,942.7726
3942,2595.3904,1693.6764
3943,2519.6187,1655.2439
4011,2326.0740,129.9223
6193,2314.8445,2403.8083
6221,2581.2830,1714.1749
6626,3708.4663,1432.8423
6730,3082.6399,1111.0426
8590,3714.7456,1457.6613
8629,3251.8362,370.9480
8634,2754.7224,421.9364
8635,2687.5317,425.9420
8691,3489.2520,341.4649
8697,3136.5002,356.5814
8705,1875.9161,399.2886
8706,1744.2826,416.2836
8707,1619.0110,411.6673
8716,1249.0681,462.4014
8720,814.3020,394.9780
8762,3355.6709,247.7472
8763,3267.5059,294.7835
8767,3957.3872,2209.5369
8770,1958.6625,353.7177
8812,3491.5283,202.4142
8813,3457.4253,196.6928
8821,2108.4531,144.1798
8825,1953.1565,298.3137
8834,993.8552,382.0857
8854,3634.8745,175.9940
8869,1743.6251,107.0038
8872,1653.7994,159.9774
8878,874.1181,325.1321
8907,3333.4604,102.2707
8909,3051.7961,110.1204
8918,1555.4022,204.2893
8943,3052.8599,90.1492
8948,2714.2283,91.2692
8973,569.3267,243.6903
9014,268.5327,207.2579
9112,642.5034,63.6053
9115,564.2126,68.5246
9122,331.5705,87.7017
9123,291.2222,120.3498
9126,173.2534,126.0394
9178,749.1263,35.8737
9180,621.2931,24.4409
9182,643.1376,54.0032
9187,383.7419,58.6009
9188,448.2942,17.8993
9190,320.9178,53.4410
9193,258.8695,35.2376
9194,272.9471,28.7781
9197,114.0104,76.2840
9269,65.7745,33.3668
9452,5119.3530,2842.4700
10555,3670.8372,352.5979
10566,2792.3452,400.6526
10567,2787.4719,422.4669
10569,1784.6085,468.3853
10575,1354.9138,510.7406
10577,1232.3400,513.1042
10583,1092.9791,523.4699
10584,1116.8162,532.5049
10603,3456.0701,294.8289
10617,1752.5919,423.3684
10623,1304.5085,485.0201
10624,1303.2058,473.0681
10628,1159.1960,476.0443
10629,1080.2155,486.6522
10656,3748.1687,155.4086
10669,3257.0854,287.6049
10684,1322.0393,427.0098
10686,1351.1838,381.5519
10688,1180.0946,402.1187
10691,1071.8308,445.4034
10692,976.8383,407.9899
10711,3885.0195,195.8015
10712,3869.2698,201.6008
10713,3891.8394,167.9938
10724,3097.9604,218.8125
10729,2699.0652,260.2201
10809,3211.3474,134.4345
10826,808.7321,274.0719
10828,819.0172,267.3430
10860,841.6173,246.5840
10863,750.6976,257.7566
10865,743.3246,259.7158
10868,694.9907,246.2140
10869,607.0011,248.6857
10871,576.5504,247.3509
10872,547.1197,236.0468
10876,357.9762,231.4536
10911,795.0558,180.8932
10914,813.8843,207.2233
10917,776.3871,184.5047
10918,765.7221,198.4803
10921,672.3351,210.4090
10922,672.6193,187.2641
10923,624.1475,192.4434
10924,556.1826,215.9112
10927,545.4116,203.3598
10932,267.0526,210.7690
10935,21.4055,198.3678
10991,803.1450,128.4515
10992,816.2224,146.0465
10993,669.3146,165.2741
10996,693.0234,121.0852
10997,606.5336,120.4861
