204,2494.6604,1138.0189
354,4403.4814,16.8482
428,684.3962,3504.8037
430,731.9069,3457.3389
435,4302.9111,160.6000
436,4368.5718,44.7779
439,4515.4844,77.8807
442,4557.1602,58.7344
443,4680.2373,67.2508
510,3525.9539,137.7635
513,687.9393,3528.8193
521,3739.5176,52.0655
526,4241.8354,136.7967
527,4354.4727,95.6206
530,4426.4028,108.0218
617,4244.9336,141.9538
620,4293.2578,224.9621
621,4381.5942,146.4064
622,4522.1182,35.3078
626,4582.8569,151.5216
716,4289.9707,245.5973
718,4331.1655,245.3491
722,4490.6396,235.7265
729,4789.7803,248.3424
797,4329.3955,256.0938
802,4565.4390,262.9216
803,4691.4712,270.7647
808,4865.8721,292.0056
812,5198.4043,314.9252
870,4184.7871,350.4555
872,4375.6641,340.0826
873,4377.2852,327.7679
876,4534.5015,333.5722
884,4744.2139,331.1762
887,4910.5381,326.9773
889,4921.9561,325.0356
894,5271.8740,334.2679
959,4854.2744,411.1896
960,4877.6113,405.4694
961,4915.5430,395.2720
966,5189.4214,407.7742
1020,3733.5161,459.1984
1026,4772.2158,421.6307
1027,4826.0034,425.3897
1105,3514.6973,460.6098
1107,3533.2869,513.1434
1108,3687.9951,495.6266
1109,3732.7886,509.4012
1110,3788.6919,474.0993
1111,3825.4333,482.5175
1114,4941.9937,496.6631
1172,3523.4338,518.0883
1174,3730.5049,530.4359
1175,3788.1721,524.0295
1179,4096.2754,531.5889
1180,4107.7168,526.3381
1182,4221.6499,538.9634
1183,4271.0151,544.5274
1184,4249.4468,542.7002
1230,3808.4177,592.3583
1234,4077.7271,616.4333
1239,4273.0283,595.7051
1241,4448.5898,603.7606
1244,4424.5400,609.0422
1245,4482.8770,584.1642
1300,4195.8066,646.2380
1307,4786.3818,668.5750
1308,4919.9243,658.7773
1310,4904.5181,655.8015
1358,3998.7310,696.1867
1361,4049.4021,725.9049
1364,4084.4004,687.9518
1367,4591.6660,709.1023
1368,4610.9565,716.3188
1370,4759.9258,709.3547
1375,5054.7734,721.2704
1376,5133.3677,730.8196
1377,5236.7012,728.3865
1378,5319.3770,697.1688
1380,5442.9497,732.9016
1411,3729.7080,764.3716
1412,4060.2466,736.2269
1413,4066.7603,735.8359
1414,4231.3862,741.4603
1416,4393.7490,758.6530
1418,5007.2334,738.6700
1421,5276.5410,751.6640
1457,4112.6846,781.5644
1459,4632.8164,813.8482
1460,4643.0566,817.2791
1461,4729.1406,839.0466
1462,4721.8408,837.7201
1466,5305.9121,1078.9111
1502,4463.4263,838.5752
1507,5225.7695,891.7961
1508,5227.8857,870.1931
1509,5226.1484,883.1966
1547,4575.4019,933.6838
1550,4998.8574,925.0082
1551,5093.7500,948.5186
1552,5097.9058,926.5980
1590,4611.1592,962.4940
1592,4735.8809,988.9180
1594,4781.8047,982.1357
1595,4887.5420,998.9173
1635,4722.8071,1009.0677
1637,4867.6167,1009.8902
1638,4877.3696,1011.0869
1680,5428.8667,1080.3988
1710,4716.3491,1116.0273
1729,4665.8848,1174.7448
1850,4723.2275,1358.9978
1881,4688.4019,1366.0477
1912,4398.0264,1447.0176
1960,5283.0146,1518.2975
2028,3368.4617,1606.9663
2058,3370.1528,1618.1171
2060,3523.6870,1619.5852
2061,3544.0562,1622.8888
2062,3641.5049,1661.3752
